timestamp,model_type,seed,dataset,z_dim,z_dim_effective,kappa_clip,kappa_temp,epoch,accept_rate_mean,attempts_mean,attempts_p90,attempts_max,kappa_obs_mean,kappa_obs_p90,kappa_obs_max,accept_est_from_attempts,accept_gap,train_epoch_seconds,train_seconds_per_batch,recon loss,KL,KL_per_dim,ELBO,LL,Delta_sigmoid,Delta_logits,Delta_sig_median,Delta_sig_p90,spread_proxy_mean,corr_delta_spread_sigmoid
2026-01-17T15:55:10,vmf,1,fashionmnist,20,21,50,1.0,2,0.8630355730721428,1.1613972547974414,1.234375,1.34375,47.562064343678166,50.0,50.0,0.8610318268527416,0.002003746219401248,3.8149370000001,0.00406709701492548,259.9006062890314,11.141376228089545,0.5305417251471212,-271.04198251712097,-262.1058723789871,0.05114971473813057,0.8572223782539368,0.051308222115039825,0.06921356171369553,48.85253143310547,-0.23883005674516478
2026-01-17T15:55:14,vmf,1,fashionmnist,20,21,50,1.0,3,0.853178532958881,1.1747401385927505,1.25,1.375,49.43009665678305,50.0,50.0,0.8512520915459005,0.001926441412980484,3.5271143330000996,0.0037602498219617268,256.08848056671724,11.296497994927085,0.5379284759489088,-267.38497856164435,-258.67621413309865,0.050855815410614014,0.9638928174972534,0.05037596821784973,0.0681462362408638,49.7122802734375,-0.22373723930994815
2026-01-17T15:55:18,vmf,1,fashionmnist,20,21,50,1.0,4,0.8539451222991112,1.173574093816631,1.25,1.359375,49.81897399267916,50.0,50.0,0.8520978822460683,0.0018472400530429312,3.3731642910001938,0.0035961239776121467,252.84296179121466,11.321979340474318,0.5391418733559199,-264.164941131689,-255.81022138656326,0.05068012326955795,1.0017298460006714,0.0497090220451355,0.06840498000383377,49.95549774169922,-0.15746214874337414
2026-01-17T15:55:23,vmf,1,fashionmnist,20,21,50,1.0,5,0.852258591238139,1.1760894189765458,1.25,1.375,49.972591749894846,50.0,50.0,0.8502754840445873,0.0019831071935516587,3.337130999999772,0.0035577089552236377,251.13767548579318,11.329176204219745,0.5394845811533212,-262.46685169001296,-253.88850169576656,0.050905484706163406,1.0425348281860352,0.04902411997318268,0.0719718188047409,50.0,nan
2026-01-17T15:55:28,vmf,1,fashionmnist,20,21,50,1.0,6,0.8500101490618223,1.1791711087420043,1.254687500000001,1.390625,49.982813475228575,50.0,50.0,0.8480533423744138,0.0019568066874084966,4.132216583000172,0.0044053481695097785,249.4052444749577,11.32759643967744,0.5394093542703542,-260.7328409146351,-252.62928597031126,0.05166133865714073,1.1080485582351685,0.05226555094122887,0.06712841242551804,49.99698257446289,-0.023577923668775144
2026-01-17T15:55:32,vmf,1,fashionmnist,20,21,50,1.0,7,0.8533280283118799,1.1745902185501067,1.25,1.390625,49.99679219341481,50.0,50.0,0.8513607419908386,0.0019672863210413727,4.009516207999695,0.004274537535180912,249.01858219219622,11.329740985943253,0.5395114755211073,-260.3483231781395,-251.92323351817527,0.05274541303515434,1.123907208442688,0.05286616459488869,0.06904120743274689,50.0,nan
2026-01-17T15:55:37,vmf,1,fashionmnist,20,21,50,1.0,8,0.8535186393354132,1.1744569562899787,1.25,1.359375,49.99826731000628,50.0,50.0,0.851457343450819,0.0020612958845941387,3.826322832999722,0.00407923542963723,248.0388446006046,11.329922676086426,0.539520127432687,-259.368767276691,-251.07878248858603,0.051772117614746094,1.1255639791488647,0.0494903028011322,0.06822419166564941,50.0,nan
2026-01-17T15:55:42,vmf,1,fashionmnist,20,21,50,1.0,9,0.8533303695516886,1.1745569029850746,1.25,1.390625,49.999927703759816,50.0,50.0,0.8513848903008041,0.0019454792508845076,4.553874166999776,0.004854876510660742,247.7543126002998,11.329922676086426,0.539520127432687,-259.0842352763862,-250.38804519556132,0.05295133963227272,1.2203261852264404,0.05277235805988312,0.0701708123087883,50.0,nan
2026-01-17T15:55:47,vmf,1,fashionmnist,20,21,50,1.0,10,0.8528798960871445,1.1751066098081024,1.25,1.421875,49.99998200829349,50.0,50.0,0.8509866182807893,0.0018932778063552869,3.7512225830000716,0.003999171197228222,246.68492000118184,11.329922676086426,0.539520127432687,-258.01484267726823,-249.47498443020376,0.05313438922166824,1.2271448373794556,0.05255180597305298,0.06934701651334763,50.0,nan
2026-01-17T15:55:51,vmf,1,fashionmnist,20,21,50,1.0,11,0.8536161341156496,1.1742903784648189,1.25,1.375,49.9999751190641,50.0,50.0,0.8515781261082346,0.0020380080074150486,3.5645824170001106,0.003800194474413764,247.1900260585129,11.329922676086426,0.539520127432687,-258.5199487345993,-249.47736188560535,0.05266427993774414,1.2112493515014648,0.05338186025619507,0.06500344723463058,50.0,nan
2026-01-17T15:55:56,vmf,1,fashionmnist,20,21,50,1.0,12,0.8537958295772038,1.173840618336887,1.25,1.375,50.0,50.0,50.0,0.851904410512573,0.0018914190646307505,3.637726625000141,0.003878173374200577,245.97127343438993,11.329922676086426,0.539520127432687,-257.3011961104763,-248.24455436172,0.05258898809552193,1.2638486623764038,0.05082053691148758,0.06760628521442413,50.0,nan
2026-01-17T15:56:00,vmf,1,fashionmnist,20,21,50,1.0,13,0.8522887419232259,1.1760561034115138,1.25,1.359375,50.0,50.0,50.0,0.8502995708276088,0.001989171095617137,3.728601833999619,0.003975055260127525,245.43297406822253,11.329922676086426,0.539520127432687,-256.76289674430893,-248.03492824287173,0.053687017410993576,1.301149845123291,0.05431515723466873,0.07050318270921707,50.0,nan
2026-01-17T15:56:05,vmf,1,fashionmnist,20,21,50,1.0,14,0.8548165476983608,1.1725413113006398,1.25,1.421875,50.0,50.0,50.0,0.8528484159681772,0.00196813173018362,3.4682558329996027,0.003697500888059278,244.4031910501468,11.329922676086426,0.539520127432687,-255.73311372623323,-247.08673756593353,0.05459178611636162,1.329240083694458,0.0534786581993103,0.0723709762096405,50.0,nan
2026-01-17T15:56:09,vmf,1,fashionmnist,20,21,50,1.0,15,0.8523392481711458,1.1759394989339018,1.25,1.390625,50.0,50.0,50.0,0.8503838853160326,0.0019553628551132185,3.7742931249999856,0.004023766657782501,243.98127027377961,11.329922676086426,0.539520127432687,-255.31119294986604,-246.74430633350542,0.053143322467803955,1.2891792058944702,0.05267007276415825,0.06988808512687683,50.0,nan
